51.8 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
59.5 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
34.6 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0
51 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
62.2 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
38.2 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
32.9 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
54.4 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
45.7 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
30.5 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0
71 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
47.1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0
26.6 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
34.1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0
28.4 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
51.6 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
39.4 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0
23.1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
7.6 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0
53.3 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
46.4 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
12.2 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
13 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
30.6 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0
59.6 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
31.3 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
48 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
32.5 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1
45.5 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
57.4 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
48.6 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
62.9 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0
55 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
60.7 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
41 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0
37.5 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
30.7 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
37.5 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0
39.5 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0
42.2 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
20.8 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
46.8 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
47.4 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0
43.5 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
42.5 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
51.4 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
28.9 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
37.5 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1
40.1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
28.4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
45.5 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
52.2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
43.2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1
45.1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
39.7 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
48.5 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
44.7 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
28.9 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
40.9 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
20.7 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
15.6 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
18.3 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
35.6 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
39.4 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
37.4 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
57.8 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0
39.6 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
11.6 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
55.5 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
55.2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
30.6 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
73.6 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
43.4 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
37.4 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
23.5 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
14.4 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
58.8 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
58.1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
35.1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1
45.2 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
36.5 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0
19.2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
42 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
36.7 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
42.6 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
15.5 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
55.9 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0
23.6 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
18.8 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
21.8 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
21.5 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0
25.7 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
22 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
44.3 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1
20.5 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
42.3 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
37.8 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
42.7 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
49.3 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
29.3 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
34.6 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
36.6 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1
48.2 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0
39.1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
31.6 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1
25.5 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
45.9 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
31.5 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0
46.1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
26.6 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
21.4 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0
44 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
34.2 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0
26.2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
40.9 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
52.2 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0
43.5 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
31.1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0
58 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
20.9 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
48.1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1
39.7 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
40.8 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0
43.8 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
40.2 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
78.3 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
38.5 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
48.5 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
42.3 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
46 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0
49 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
12.8 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
40.2 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
46.6 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0
19 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
33.4 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
14.7 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
17.4 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
32.4 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
23.9 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
39.3 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0
61.9 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
39 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
40.6 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
29.7 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
28.8 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
41.4 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0
33.4 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
48.2 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
21.7 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
40.8 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
40.6 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0
23.1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
22.3 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
15 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0
30 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0
13.8 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
52.7 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
25.9 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0
51.8 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
17.4 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
26.5 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
43.9 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
63.3 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
28.8 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
30.7 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0
24.4 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
53 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
31.7 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
40.6 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1
38.1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
23.7 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
41.1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0
40.1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
23 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
117.5 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
26.5 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1
40.5 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
29.3 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
41 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0
49.7 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
34 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
27.7 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
44 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
31.1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
45.4 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
44.8 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
25.6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
23.5 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0
34.4 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1
55.3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0
56.3 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
32.9 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
51 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0
44.5 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
37 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
54.4 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
24.5 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
42.5 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1
38.1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0
21.8 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
34.1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
28.5 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1
16.7 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
46.1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
36.9 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
35.7 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
23.2 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
38.4 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
29.4 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0
55 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
50.2 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
24.7 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
53 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
19.1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
24.7 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
42.2 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
78 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0
42.8 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
41.6 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1
27.3 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0
42 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0
37.5 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
49.8 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
26.9 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0
18.6 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
37.7 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
33.1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
42.5 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1
31.3 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
38.1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1
62.1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
36.7 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
23.6 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0
19.2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
12.8 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
15.6 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
39.6 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0
38.4 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
22.8 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0
36.5 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0
35.6 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
30.9 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
36.3 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1
50.4 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
42.9 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
37 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
53.5 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
46.6 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
41.2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0
37.9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
30.8 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
11.2 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0
53.7 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
47 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
42.3 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
28.6 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
